company	industry	sector	year	url	filename	paragraph	tot_p	p_nr
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	non-potable water supplies for landscape irrigation and cooling systems Digital Realtys new London Docklands data center is being designed to utilize adjacent dock water for its cooling systems Installing water-conserving plumbing fixtures Specifying native plants and other drought-tolerant plant species to reduce the need for irrigation Utilizing drip irrigation and weather-adaptive irrigation control systems to minimize wasted water There are many water conservation strategies we evaluate and implement, including: In 2018, 9% of our US data center portfolio received external audits for water efficiency opportunities, targeting sites responsible for 21% of our global water use. We benchmark water usage in ENERGY STAR Portfolio Manager for all sites where data is available, and joined the Building Owners and Managers Association (BOMA) Waste and Water Challenge in 2018, committing to monitor and improve our waste	105	57
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	and water usage. DIGITAL REALTY ESG REPORT 2018 | ENVIRONMENTAL PERFORMANCE | PAGE 33 DIGITAL REALTY ESG REPORT 2018 | ENVIRONMENTAL PERFORMANCE | PAGE 34 96% data coverage for 2018 water metrics. Data includes properties where Digital Realty has operational control. Water consumption is calculated predominantly based on utility bills via third-party utility billing management system 1 In 2016, portfolio data coverage for water was less than 75%. Therefore, 2016 water metrics are not shown in historical data charts 2 Water intensity is shown for stabilized assets with operational control Global Water Consumption by Year1 (kGal) Water Intensity (kGal/occupied kW)2 36% 35% Reclaimed Water Potable Water 400,000 800,000 1,200,000 2017 2018 1.51 2017 2018 1.37 64% 65% CASE STUDY Improving Efficiency at an Aging Data Center	105	58
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Digital Realtys Operations team assessed efficiency opportunities at 20 year-old data center in Bedford, Massachusetts that was acquired in 2010, and then created multi-year energy and infrastructure master-plan. While most of the existing HVAC equipment was still several years within ASHRAE recommended life expectancy for critical infrastructure, based on life-cycle cost analysis, Digital Realty proactively elected to upgrade significant portions of the mechanical infrastructure to reduce the potential for equipment breakdowns, improve energy efficiency and reduce operating costs. DIGITAL REALTY ESG REPORT 2018 | ENVIRONMENTAL PERFORMANCE | PAGE 35 RESULTS: Infrastructure energy use reduction: 39% (4,250 MWh/year) IMPROVEMENTS IMPLEMENTED IN 2017 AND 2018 INCLUDED: LED upgrades, including the replacement of 2,800 fluorescent bulbs Upgrades to computer room air handlers with electrically-commutated motor plug fan kits and microprocessor controls	105	59
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Air-cooled chiller upgrades to newer models that incorporated variable frequency drives Added louvered acoustical panels in the chiller plant to allow for improved airflow and energy efficiency The Operations team also upgraded the facility controls strategy, which improved visibility of system performance, improved the ability to perform continuous commissioning and reduced operations and maintenance. These projects enabled Digital Realty to modernize an aging data center, improve operational control and significantly reduce operating expenses for both existing and future customers. DIGITAL REALTY ESG REPORT 2018 | ENVIRONMENTAL PERFORMANCE | PAGE 37 DIGITAL REALTY ESG REPORT 2018 | ENVIRONMENTAL PERFORMANCE | PAGE 36 WASTE MANAGEMENT In 2018, we made significant strides towards benchmarking our waste generation to establish baselines for future waste optimization efforts. We benchmark our waste generation in ENERGY STAR Portfolio	105	60
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Manager and joined the BOMA Waste and Water Challenge, committing to monitoring and improving waste and water efficiency. In 2018, our data centers generated 10,100 tons of waste and diverted 24% of total generation. 1 66% data coverage for 2018 waste metrics. Data includes properties where Digital Realty has operational control. Waste generation is calculated predominantly via utility bills based on third-party utility billing management system. Waste metrics do not include waste generated during construction.	105	61
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Global Waste Generated1 Disposed Trash Recycled Composted During construction of our data centers, we follow green building certification standards for minimizing waste and using regional and recycled materials. On average, for our data centers certified in 2018, more than 36% of building materials were locally sourced and we diverted more than 90% of on-site generated construction waste.	105	62
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	MANAGEMENT STANDARDS Across our global portfolio, we implement ISO management systems to ensure we have consistent processes in place to support continuous improvement. In 2018, we expanded the ISO program by 40% globally. We also retained 100% of all existing ISO certifications, including recertification of the ISO management system in Q4 2018 with no findings raised by the external audit team. 2018 MANAGEMENT STANDARD COVERAGE EMEA GLOBAL ISO 9001 (QUALITY MANAGEMENT) 97% 33% ISO (ENVIRONMENTAL MANAGEMENT) 97% 33% ISO (INFORMATION SECURITY MANAGEMENT) 97% 60% ISO (ENERGY MANAGEMENT) 100% 8% OHSAS (OCCUPATIONAL HEALTH AND SAFETY) 21% 2% In APAC, 100% of our Singapore portfolio achieved recertification under the SS564 Green Data Centres standard for Energy and Environmental Management Systems.	105	63
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	GREEN LEASING We are the first global data center REIT to adopt green lease standards for use in data centers. While more common in the office sector, we began adopting green lease principles for use in the data center industry in 2017. Digital Realty launched its green lease program for applicable contract types to better align interests between landlord and tenants to incentivize energy and resource efficiency investments, streamline renewable energy procurement and support sustainable building certifications. Resources and expertise from the Green Lease Leaders program have supported the successful development of our green lease standards. In 2018, we were named Green Lease Leader by the Institute for Market Transformation (IMT) and BOMA.	105	64
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	DIGITAL REALTY ESG REPORT 2018 | ENVIRONMENTAL PERFORMANCE | PAGE 38 HOW WE DEPLOY GREEN LEASES We incorporate green lease language into agreements with new customers where energy is separately metered and we seek to incorporate green lease language into renewals where feasible. Many of our largest customers utilize master service agreements (MSAs) that pre-date our adoption and portfolio-wide usage of green lease provisions. While space contracted under these existing MSAs typically does not include green lease provisions, we continue to engage with and educate these customers on the opportunities associated with green leasing. We remain focused on wider adoption from this customer category. 907 SECURITY ROW, RICHARDSON, TEXAS 2017 2018 PERCENT OF ELIGIBLE GLOBAL LEASING WITH GREEN LEASE PROVISIONS (BY KW) 86% 100% PERCENT OF TOTAL GLOBAL LEASING WITH GREEN LEASE	105	65
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	PROVISIONS (BY KW) 14% 27% CUMULATIVE ADOPTION AS PERCENT OF GLOBAL LEASED CAPACITY (BY KW)1 0.3% 1.4% 1 Excludes space under development, space held for development and non-managed joint ventures LOCAL COMMUNITIES We recognize that the construction and operation of our data centers has the potential to impact local communities. When acquiring properties, we commission independent environmental consultants to conduct Phase or similar environmental site assessments. Among other things, these assessments allow Digital Realty to identify environmental concerns as well as resource efficiency improvement opportunities. few ways we minimize negative impacts and provide value to local communities are: Development projects undergo internal assessment of existing environmental conditions Where necessary, Environmental Impact Reports (EIRs) are developed for new development projects. For projects which require EIRs, local communities are engaged to solicit feedback	105	66
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	For some projects, land is set aside for public use purposes including pedestrian access, bike paths and outdoor spaces We may build on previously developed sites that may have legacy of hazards from prior uses. In some cases, they may be designated as brownfield sites. These sites undergo required clean-up to ensure compliance with applicable regulations to minimize the potential impact on the local community We seek to hire consulting firms with local expertise and presence, and encourage contractors to hire locally We develop sustainable data centers certified to recognized third-party standards that reduce life-cycle environmental impacts We study potential traffic impacts and incorporate roadway improvements to enhance traffic flow We install EV charging stations and bicycle storage, and implement preferred parking for carpools	105	67
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	to support more efficient commuting We host first responders, local government officials and events at our properties to increase familiarity with our data centers DIGITAL REALTY ESG REPORT 2018 | ENVIRONMENTAL PERFORMANCE | PAGE 39 DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 41 Engaging with and understanding the needs of key stakeholder groups enables Digital Realty to proactively address customer needs, operate best-in-class data centers and attract and retain the best talent. Chris Sharp, Chief Technology Officer DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 40 Engaging Stakeholders We seek to engage with stakeholders who are key to our business success, as well as those that may be affected by our business activities. Digital Realtys key stakeholders include employees, customers, investors, joint	105	68
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	venture partners, governments and regulators, suppliers as well as communities and non-governmental organizations (NGOs). CUSTOMER EXPERIENCE Digital Realty is committed to our customers success. In addition to assigning Customer Success Manager for every customer, we have adopted the Net Promoter Score (NPS) methodology to measure overall customer loyalty. One hundred percent of our customers received customer satisfaction surveys in 2018. In addition to NPS surveys, we leverage real-time transactional surveys to drive continuous improvement programs monitored at the executive management level. Our executive management reviews survey results and action plans on regular basis. Our teams follow up with survey responses as part of our Closed Loop Management program, and we offer 24x7 always on feedback channel called Digital Delivers, which members of our executive team monitor on daily basis.	105	69
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	DIGITAL REALTY IMPLEMENTATION SERVICES TEAM DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 42 DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 43 STAKEHOLDER ENGAGEMENT TOPICS OF DISCUSSION CUSTOMERS Dedicated asset management, sales and strategic account teams Customer satisfaction surveys Customer Success Managers Quarterly business reviews Customer appreciation events Collaboration on efficiency and clean energy projects Green lease standards Energy efficiency transparency (efficiency improvements in customer spaces and ENERGY STAR certification announcements) Consistent customer communication and relationship management Operational and administrative support Availability and resiliency Lease price and growth plans Achievement of competitive utility rates Data privacy and cybersecurity Building safety Assistance in achieving customer sustainability goals Green building and energy efficiency certifications EMPLOYEES Direct engagement with managers and coworkers Training and support programs	105	70
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Regular employee satisfaction surveys Monthly Sustainability Committee meetings Direct electronic employee communications In-person and streaming video&with executive management Matching gifts program and Donate 8 volunteering program Employee wellness programs Annual performance reviews Quarterly All-Hands Meetings Professional training and career opportunities Diversity and employee inclusion Philanthropic initiatives Corporate data security Company economic performance and future outlook Company ESG performance and sustainability goals Ethical business conduct INVESTORS Investors web page with stock information, news and events SASB-aligned disclosures in 2018 10-Quarterly earnings call including&with senior management Investor presentations Dedicated Investor Relations team Direct dialogue Company economic performance and outlook Communication and transparency of performance, strategy Digital Realty ESG performance and sustainability goals JOINT VENTURE (JV) PARTNERS Engagement on matters relevant to JV properties and	105	71
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	management of the joint venture Updates on Digital Realtys Investor page Transparency and communication of company economic performance, future outlook and business strategy Energy and sustainability performance GOVERNMENT REGULATORS Regular dialogue, filings, permitting, and hearings related to project permitting Engagement on matters of energy supply and renewable energy Participation in energy efficiency programs Participation in energy benchmarking programs Compliance with permitting, benchmarking and other rules and regulations Engagement on relevant sustainability and benchmarking matters SUPPLIERS Supplier Excellence program, with annual Key Performance Indicator surveys and business reviews Contract development and ongoing interaction Direct dialogue via meetings and calls Supplier compliance with environmental policies Regular performance reviews with key vendors Sustainability requirements in master services agreements and construction contracts Economic performance and future outlook Communication and transparency of performance	105	72
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Product roadmap Product cost, availability, backlog, commodity price trends Requirements and feasibility of innovative sustainability solutions COMMUNITIES & NGOS Membership and participation at various levels, including working groups, committees and board-level Conference and event attendance Employee volunteering Corporate philanthropy Economic development Energy and environment Community impacts Industry growth and trends KEY STAKEHOLDER GROUPS, ENGAGEMENT METHODS AND TOPICS DO BETTER TOGETHER At Digital Realty, we are committed to giving back to the communities where we live and work. We encourage and celebrate the important work that our employee volunteers undertake. Our Do Better Together initiative reflects the notion that we all do better when our communities thrive. Do Better Together is volunteer council made up of employees representing global geographic regions where Digital Realty maintains significant presence, with our Executive Vice President of Operations serving	105	73
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	as the Executive Sponsor of the program. We have global effort to engage all employees in three key focus areas: DIGITAL REALTY SAN FRANCISCO-DO BETTER TOGETHER VOLUNTEER EVENT Disaster Recovery We seek to help our communities recover from disasters and build resilience to protect them from natural disasters, just like our data centers promise to be there 24x7 for our customers.	105	74
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Sustainability To supplement our existing sustainability efforts, we aim to address sustainability issues at the community level. STEM (SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS) EDUCATION We seek to support the next generation of scientists, techies, engineers and mathematicians who will someday run data centers and/ or the applications that require them. DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 44 DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 45 DIGITAL REALTY APAC-DO BETTER TOGETHER VOLUNTEER EVENT Digital Realty supports employee volunteer efforts through our corporate community involvement program, Donate 8 Program and matching gifts program. Community Involvement Program: In 2018, community involvement efforts included packing 10,000 meals to be shipped around the world to places hit by natural disasters or suffering from food scarcity, collecting blankets and	105	75
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	canned goods for disaster victims, and rebuilding and renewing local community gardens. We also sponsored an event in Australia to raise vital funds for childhood genetic disease research and donated to relief funds for the 2018 wildfires in Northern California. Donate 8 Program: Employees are allotted eight hours of paid time-off per calendar year during regularly scheduled work hours to volunteer for eligible organizations. In 2018, we expanded our Donate 8 Program after the Northern California wildfires, increasing the number of paid time-off volunteer hours that employees may use to help with rescue and recovery efforts. Matching Gifts Program: We encourage our employees and directors to give back to the community by offering dollar-for-dollar matching against contributions to eligible charitable organizations. HEALTH AND WELL-BEING Our Chief Human Resources Officer is responsible for leading the human resources functions, including	105	76
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	compensation, benefits, talent management and staffing. Our Human Resources team makes it priority to provide programs and benefits that promote healthy and productive lifestyles. Employee surveys are conducted annually to solicit employee feedback in order to prioritize and improve our benefit offerings. Our benefits1 in 2018 included: Subsidized commuter benefits to encourage public and alternative transportation Financial planning assistance Professional legal counsel and online legal resources Identity, financial and privacy protection CPR and first-aid training Easily accessible Automatic External Defibrillators Healthy snacks Designated nursing rooms, meditation rooms and space for religious worship Ergonomic assessments for employees Company discounts for products, services and events Annual flu shots Annual biometric examinations Teledoc to see licensed doctors using live video visits on smart devices Annual Benefits Fair in multiple international	105	77
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	locations for information on the coming year benefits, including vendor booths and an open forum for employees to ask questions 1 These benefits are provided to full-time and part-time employees who work 30 hours per week or more. Our employees are among our most valuable resources. We strive to attract, motivate and retain the best workforce in our industry. -Cindy Fiedelman, Chief Human Resources Officer DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 46 DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 47 DIGITAL REALTY SAN FRANCISCO HEADQUARTERS DIVERSITY AND EQUAL OPPORTUNITY It is Digital Realtys policy to recruit talent based on attitude, skill, knowledge and experience, without discrimination on the basis of gender, sexual orientation, age, family status, ethnic origin, nationality,	105	78
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	disability or religious belief. We also evaluate pay equity annually and have an affirmative action plan in place to ensure the diversity of our workplace will represent the qualified applicant pool in the regions where we operate. We recently updated our Corporate Governance Guidelines to confirm that the Nominating and Corporate Governance Committee of our Board of Directors will ensure that it includes candidates with diversity of race, ethnicity and gender in the pool from which director candidates are selected.	105	79
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	We maintain an anti-discrimination and harassment policy which includes mandatory harassment training for all managers. Our Legal and Human Resources teams evaluate all claims of discrimination, conduct internal investigations to identify whether claims have basis and implement appropriate remediation plans. Digital Realty holds zero-tolerance approach to modern slavery and we are committed to ensuring transparency within our business, consistent with our disclosure obligations under the UK Modern Slavery Act of 2015. We forbid the use of individuals who are forced, compelled or trafficked, as well as anyone who is held in slavery or servitude. Our opposition to human slavery is part of our overall management philosophy and governing principles with respect to acting with the highest ethical standards. These same high standards and principles serve as the foundation of our Code of Business	105	80
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Conduct and Ethics. 1 Minority includes Asian, African American, Hispanic, American Indian, Alaska Native, Hawaiian, Pacific Islander and two or more races. Denominator includes unknown category. This data has been compiled by our Human Resources Department. Information includes all Digital Realty employees on permanent or flexible contracts. This data does not include any third-party service providers working on Digital Realty properties. TOTAL WORKFORCE CORPORATE PERSONNEL MALE 1,152 75% 407 63% FEMALE 378 25% 243 37% TOTAL 1,530 650 TOTAL GLOBAL WORKFORCE NORTH AMERICA APAC EMEA MALE 863 75% 62 63% 227 80% FEMALE 285 25% 36 37% 57 20% TOTAL 1,148 98 284 GLOBAL WORKFORCE BY REGION SVP / VP DIRECTOR NON-MANAGEMENT MALE 79 84% 609 75% 464 74% FEMALE 15 16% 201 25% 162 26%	105	81
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	TOTAL 94 810 626 GLOBAL WORKFORCE BY MANAGEMENT LEVEL 2017 2018 CHANGE TOTAL EMPLOYEE TURNOVER RATE 17% 15%-2% VOLUNTARY TURNOVER RATE 11% 8%-3% GLOBAL TURNOVER RATE TOTAL WORKFORCE WHITE 744 58% MINORITY1 403 35% US WORKFORCE BY RACIAL CATEGORY1 DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 48 DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 49 PLATFORM FOR WOMEN Digital Realtys Womens Leadership Forum (WLF) is grassroots community established in 2018 and spearheaded to provide safe space for female colleagues to come together to drive innovation and provide collegial environment for sharing, collaboration and support. WLFs goal is to provide an opportunity to collaborate with, mentor and seek input from those that women would not have	105	82
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	an opportunity to work with otherwise. The WLF has steering committee, with members in San Francisco, Los Angeles, New York, Boston, Ashburn, Dallas, Singapore, London and Dublin, and focuses on discussions around gender diversity, womens empowerment and strategies for women in the workplace. EMPLOYEE ENGAGEMENT Digital Realty has global, robust and continuous approach to gathering and measuring employee engagement. This includes quarterly surveys measuring firm-wide and team engagement, monthly spot surveys, executive-employee roundtables and focus groups. The results of these surveys are aggregated into an Engagement Index Report that is shared with our executive leadership team. Quantitative results and qualitative feedback from these surveys and sessions are used to enhance employee engagement. Digital Realty also provides range of award and recognition programs to show its appreciation for	105	83
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	employees that go above and beyond. These include on-the-spot awards, quarterly company-wide recognition and annual CEO Circle retreat. DIGITAL REALTY WOMENS LEADERSHIP FORUM EVENT TRAINING AND EDUCATION Digital Realty promotes an environment of personal and professional learning and development. Our Training Policy outlines our objectives to support Digital Realty through the ongoing training and development of employees to extend the range of individual performance, respond positively to change and support our customers consistently regardless of geographic location. We encourage employees at all levels to pursue training and education courses specific to their expertise. Our Digital University program offers training courses specific to eight core competency areas: Operations Legal, HR, Ethics & Compliance Management & Leadership Sales Sales Engineering Business Management Skills Information Security & Privacy Solutions Architecture	105	84
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	In 2018, employees took an average of nine courses, spending four hours per FTE and totaling about 5,600 hours. Additionally, in 2018 the company held its first annual leadership summit bringing together senior management (Vice President-level and above) globally focusing on the following goals: 1. Enhance business knowledge 2. Align on future direction 3. Build leadership capabilities 4. Strengthen relationships with one another OCCUPATIONAL HEALTH AND SAFETY Occupational Health and Safety (OH&S) is integral to how we operate as company. Digital Realtys EOH&program is managed by our Operations team and led by our Director of Technical Operations. We have established and documented an integrated, global OH&management system compliant with the principles of ISO /OHSAS and ISO . Our EOH&Policy supports an environment	105	85
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	that strives toward zero occupational injuries and illnesses through prevention, training, inspections and maintenance. In 2018, we made important progress in our continuous effort to improve the safety of our operations. Highlights include: Developed customer-facing Emergency Procedure documents for every Digital Realty-managed site globally Distributed new marketing displays, Where Safety Excellence Meets Conservation, to communicate EOH&and resource conservation successes 100% of designated employees in North America received NFPA 70E training Completed the Corporate Automated External Defibrillators (AEDs) project ensuring installation of AEDs and training of individuals at each Digital Realty-managed site in North America DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 50 DIGITAL REALTY ESG REPORT 2018 | ENGAGING STAKEHOLDERS | PAGE 51 Named one of 2018 Americas Safest Companies presented by EHS Today. As first-time	105	86
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	honoree, Digital Realty was one of 13 companies recognized in 2018 for providing safe working environment for thousands of employees, and the first data center company to receive this honor Digital Realtys safety training program is comprehensive, blended learning solution that we continue to improve. Overall monthly safety training compliance was 98% in 2018. OH&METRICS FOR US EMPLOYEES 2016 2017 2018 FATALITIES 0 0 0 TOTAL RECORDABLE INJURIES AND ILLNESSES1 0.4 0.36 0.7 LOST TIME CASE RATE1 0.1 0.09 0.35 LOST WORKDAY RATE1 2.97 0.46 3.15 DAYS AWAY, RESTRICTIONS OR TRANSFERS RATE1 0.2 0.09 0.35 1 Per 200,000 hours worked HAZARD IDENTIFICATION Digital Realtys Safety Excellence Program has many unique features from our three foundational elements (EOH&Policy, Golden Safety Rules and Your Personal	105	87
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Safety Actions), to our comprehensive hazard recognition, evaluation and control (HREC) program, and our industry-leading Energized Electrical Work policy. Our HREC Program includes Stop Work Policy and Incident Reporting Process. The Stop Work Policy outlines scenarios in which employees can stop work so that all hazards can be abated, or safe work practices can be incorporated before work resumes. In the event of workplace event, our site teams are required to follow our detailed Incident Reporting Process, including the documentation of lessons learned for any major incidents such as electrical events and fuel spills.	105	88
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Our documented emergency operating procedures and emergency readiness playbook are another unique feature in our HREC program, with best practices and tools for managing infrastructure-related emergency responses. Ethics and Integrity Digital Realty has zero-tolerance policy on corruption and bribery. Our Foreign Corrupt Practices Act (FCPA) and Anti-Corruption Compliance Policy is administered by the General Counsel. All employees are required to both read the policy and undergo training for the policy during Digital Realtys annual attestation period. Our annual attestation covers training on our Insider Trading Policy, our FCPA and Anti-Corruption, and anti-money laundering compliance. In 2018, 100% of Digital Realty employees received this training. All members of our Board of Directors also receive these policies and procedures. We comply with the US Foreign Corrupt Practices Act, the UK Bribery Act, the UK Modern Slavery Act 2015, the German	105	89
Digital Realty Trust Inc.	REIT - Industrial	Financial	2018.0	https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/d/NYSE_DLR_2018.pdf	DigitalRealtyTrustInc.-2018.pdf	Criminal Code and other applicable laws. All employees are trained to report questionable ethical behavior or violations of the Code of Conduct. Information can be reported to their supervisor or senior management. They can also send communications anonymously via confidential hotline. In 2018, we did not have any confirmed incidents of corruption. We require that our suppliers and their employees, agents and subcontractors share the same high standards of ethics and integrity. Our Supplier Code of Conduct outlines core company principles and describes the requirements for our suppliers to establish and maintain business relationship with Digital Realty, supporting professional environment where all are treated with respect and dignity, and in an environment where their health and safety are protected. GOVERNANCE We are dedicated to conducting business consistent with the highest standards of business ethics.	105	90
